storeName,Cust ID,YEAR,MONTH,DAY
Toledo Autocare - HEATHERDOWNS - OH,a46777b3-e46e-4bf6-999f-0d96585be8a5,1968,1,
AG Automotive - OR,6fa3bbf1-5635-4eb4-8e76-cf8ba0a0f0c5,1968,1,
AG Automotive - OR,4fc51d26-ee0b-454d-a563-7f39e05d8590,1968,1,
Highline Car Care - AZ,9fedf658-f3bc-43d7-90e4-272971278c47,1968,1,
Highline Car Care - AZ,5730fc3a-d7a3-450c-9d7e-6d26c6b74d90,1968,1,
Highline Car Care - AZ,7d7f7100-f496-4226-9dc5-09be80bd0391,1968,1,
Highline Car Care - AZ,054ecd69-6200-4efa-a50a-1c1dec11705e,1968,1,
Highline Car Care - AZ,18b5dd90-6e09-4548-b107-84e38ffbe0a4,1968,1,
Sours VA,354a3ccf-64bf-422b-8005-fe13fa76ef4e,1968,1,
Toledo Autocare - B&L Whitehouse - OH,c5d7cb35-601c-41f2-850a-19599915e88e,1968,1,
Toledo Autocare - B&L Whitehouse - OH,5790ba26-3175-4fcc-b581-f523ad67919b,1968,1,
Toledo Autocare - B&L Whitehouse - OH,487a478d-b10f-4a82-a903-d1d97643260e,1969,1,
Toledo Autocare - Monroe Street - OH,97c6929c-4ff4-42f1-ab1b-8ab1f611b2a0,1969,1,
Toledo Autocare - Monroe Street - OH,0cf6302f-de5e-4bbc-bbaf-996e8069ce26,1969,1,
Toledo Autocare - Monroe Street - OH,30be0333-2240-4dd0-8fa8-004cd78ec6d5,1969,1,
Toledo Autocare - Monroe Street - OH,f5568250-aaf8-4c3b-a127-ff3fe2be3745,1969,1,
Wayside Garage - CA,8160ff8e-76c9-4892-afbb-1ed8c769e0a6,1969,1,
Toledo Autocare - HEATHERDOWNS - OH,9407ebd2-891e-470c-b122-907a2c656d94,1969,1,
Toledo Autocare - HEATHERDOWNS - OH,29a37e51-9365-4729-8689-37dc03e6ba38,1969,1,
AG Automotive - OR,a9b9416b-92fb-49db-bca2-3ff11174b320,1969,1,
AG Automotive - OR,e77472f4-c538-4c7f-88fa-d5187b300f03,1969,1,
Highline Car Care - AZ,a3e631ea-d2ac-4ddd-8ae8-fea5899fc2ac,1969,1,
Highline Car Care - AZ,a0712355-05c1-41dc-bcc8-d1f58be8f204,1969,1,
Highline Car Care - AZ,b80d6e84-25d7-4b78-89de-24edf80eb6f1,1969,1,
Highline Car Care - AZ,a6a5b149-d44a-41d7-9ee1-c58607e8e0eb,1969,1,
Highline Car Care - AZ,4cef8418-dd54-4cb5-ad5f-e2fceafbb893,1969,1,
Sours VA,6cea7380-a7e9-48b0-a22f-87e8ed05a819,1969,1,
Sours VA,05297c4f-890a-4732-bbf8-52db9e332c6a,1969,1,
Toledo Autocare - B&L Whitehouse - OH,c5ddf8ee-e8d1-41fa-b31b-694cb20fdbc6,1969,1,
Toledo Autocare - B&L Whitehouse - OH,f2feaa91-e781-4179-8680-a3f41b176d23,1970,1,
Toledo Autocare - B&L Whitehouse - OH,7e28a30e-387d-4642-9876-849e2632025d,1970,1,
Toledo Autocare - Monroe Street - OH,2d26f9ec-5454-4bd9-8188-05f152c80daf,1970,1,
Toledo Autocare - Monroe Street - OH,eb41508e-2800-4eba-aa6e-0dfee96369ad,1970,1,
Toledo Autocare - Monroe Street - OH,2231e611-43f9-4b40-b7a3-722a166cac4b,1970,1,
Toledo Autocare - Monroe Street - OH,39d4d36b-2ae2-4673-932a-88eb2174c16c,1970,1,
Wayside Garage - CA,55866fb4-8c8e-44ad-b894-a8dd830134a4,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,66191a87-a440-44e4-94bc-9a04602acaba,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,96e109e4-88e3-48d2-8d18-2e0b37462c84,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,604f569e-69e6-4eb5-9826-6278a6cc9fa2,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,ebd52232-1f77-4d56-845d-fa139669e033,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,9ad5af15-019d-4979-b8d5-6e58cfac4027,1970,1,
Toledo Autocare - HEATHERDOWNS - OH,f3a7a016-21b7-4aed-b30b-7950abc849d8,1970,1,
AG Automotive - OR,dc7bb3c3-8414-4743-a3f4-c6b15cb11dcb,1970,1,
AG Automotive - OR,c173646c-0a5a-43c8-97d6-46049aeb0458,1970,1,
AG Automotive - OR,ac8b14b4-af38-4c96-b7b2-984b98739a4e,1970,1,
AG Automotive - OR,dfb33996-8572-4efa-96c2-d786297b4690,1970,1,
Highline Car Care - AZ,ec1dd752-dd3d-406f-9296-091992046f22,1970,1,
Highline Car Care - AZ,7ffe96eb-0f4d-47b9-a376-d04debeab3d1,1970,1,
Highline Car Care - AZ,0c0c2d16-85bf-4f66-87cb-1f33fcdd20e7,1970,1,
Highline Car Care - AZ,8c214c79-34ee-44da-9554-1b168323a778,1970,1,
Sours VA,35adaf59-3ee8-4304-9755-69718ad3c406,1970,1,
Sours VA,c420d861-46ac-44f5-9c73-7ee3d71fde35,1970,1,
Sours VA,be8a15ec-d736-4679-b5ee-ba98a02cb559,1971,1,
Toledo Autocare - B&L Whitehouse - OH,b973aaca-4358-4d87-833a-de03611ad9eb,1971,1,
Toledo Autocare - B&L Whitehouse - OH,ef9ab729-5f2c-44c6-8ec1-da5edcb43da3,1971,1,
Toledo Autocare - Monroe Street - OH,65224a46-5ce0-4a50-b1ef-1f3b7731937e,1971,1,
Toledo Autocare - Monroe Street - OH,e33fc4a8-af6e-41d7-af4a-b14a93571388,1971,1,
Wayside Garage - CA,60a139c5-bd4f-47c2-925d-913dbc1083ec,1971,1,
Wayside Garage - CA,8d012998-687f-47ef-971a-0027af2c7256,1971,1,
Wayside Garage - CA,aa51eeff-a5c1-4202-8793-b30f4fff5d29,1971,1,
Toledo Autocare - HEATHERDOWNS - OH,6d27a8ab-5c54-42a2-ac0d-071e45aec79c,1971,1,
Toledo Autocare - HEATHERDOWNS - OH,25c3181b-606e-47e8-afde-9f3db8dcbea3,1971,1,
Toledo Autocare - HEATHERDOWNS - OH,e963cffb-55c0-4e68-b723-253406455378,1971,1,
AG Automotive - OR,2669cce4-2cbe-42ab-b719-16ca4650099b,1971,1,
AG Automotive - OR,5f2bc090-cb3e-4328-af2f-396c9292ca97,1971,1,
AG Automotive - OR,ceccb5d9-dadd-4056-8a37-ebf91a9f6f14,1971,1,
AG Automotive - OR,d9f624f7-98f6-49ae-ad15-5078c7e348b2,1971,1,
Highline Car Care - AZ,9bf27cfb-adae-4828-812d-cf30e81068a4,1971,1,
Highline Car Care - AZ,465dfb9a-0ca8-4d28-81ea-26c6db3602cd,1971,1,
Highline Car Care - AZ,5e07a7ff-6e83-4916-b56d-43cd8522120c,1971,1,
Highline Car Care - AZ,14ad383c-2209-45ed-82f9-d7ed35d2a0c1,1971,1,
Highline Car Care - AZ,dfaea749-e3b6-4aa7-961a-1b8cf882a9c3,1971,1,
Highline Car Care - AZ,9310f77b-ab96-4c2b-b942-1722ea1e372c,1971,1,
Highline Car Care - AZ,f829c4e8-0632-4e71-9274-ecf646724936,1972,1,
Highline Car Care - AZ,6f14287c-2424-4d5c-a6fa-8686caa80fe1,1972,1,
Sours VA,0bab4a59-ee1e-4598-b681-b468ed53a194,1972,1,
Sours VA,d2f21954-4de3-45b2-8136-e2156afd85e8,1972,1,
Toledo Autocare - B&L Whitehouse - OH,e4eb3b32-55cc-4983-8176-0ae455862875,1972,1,
Toledo Autocare - B&L Whitehouse - OH,c6e242c0-05d4-49cd-baae-99b861a60d71,1972,1,
Toledo Autocare - B&L Whitehouse - OH,543405bc-2c22-4576-9b9f-f5b2c6199215,1972,1,
Toledo Autocare - B&L Whitehouse - OH,23473ece-9d32-446d-9d48-37ecf6e32e2b,1972,1,
Toledo Autocare - B&L Whitehouse - OH,cc2ba83b-87f7-4077-9538-4e44c2680930,1972,1,
Toledo Autocare - Monroe Street - OH,10ed98b6-fb02-4bc1-a0ed-36af92d564ea,1972,1,
Toledo Autocare - Monroe Street - OH,015bb81c-8a0b-4b3f-b796-45cab1d9e7c9,1972,1,
Toledo Autocare - Monroe Street - OH,23fff55c-118e-4a6a-855a-e8e2ff820ab2,1972,1,
Toledo Autocare - Monroe Street - OH,f6c4421f-398c-4836-aa48-75f98bea94ba,1972,1,
Toledo Autocare - Monroe Street - OH,03afe270-a20d-44c5-9196-ce516bfe0bd7,1972,1,
Wayside Garage - CA,3428d3aa-9492-42da-ab6d-185dd793d1a9,1972,1,
Wayside Garage - CA,132df3f8-12cf-4d82-a304-fa15e25cd067,1972,1,
Toledo Autocare - HEATHERDOWNS - OH,cceefbec-aad4-422e-b62a-5b4a8b5d3324,1972,1,
Toledo Autocare - HEATHERDOWNS - OH,6df850b1-306d-4512-85f3-084b9875fd36,1972,1,
Toledo Autocare - HEATHERDOWNS - OH,cadda099-cde8-42dd-8046-7c4c598b70df,1972,1,
AG Automotive - OR,e8ee5c8c-a143-4545-948d-3893864e55ba,1972,1,
Highline Car Care - AZ,791bdd38-3c56-455c-9b05-686ac57fe0b5,1972,1,
Highline Car Care - AZ,2f9ad35e-abd6-4b23-8bb0-ee55b4291a6f,1972,1,
Sours VA,199d6775-6620-4180-815b-8c667576a64d,1972,1,
